age,premium_amount,sum_assured,income,channel,cluster
69,25570,1077844.6765568652,8133204,0,5
20,30274,1111653.4888090286,5547963,0,3
54,41642,1753917.012106398,5888999,0,3
39,19728,584062.9192332888,2229043,0,4
73,45240,805338.0644882354,598490,0,3
37,34159,1271306.4083520358,3773730,0,3
61,47491,1030741.153907458,428831,0,3
45,9952,243895.97171316072,8907117,0,4
34,7628,240195.71108740603,4498813,0,4
66,34318,823745.7143885777,5346239,0,3
67,37600,1153019.0938896122,1256008,1,0
29,18292,244773.30335276556,9929515,1,2
68,41487,538177.3679096209,7307839,0,5
65,9459,376762.1651720423,764851,1,1
73,48657,2226382.5024985555,5719863,0,3
76,11728,477526.7881804392,4853800,0,5
78,10693,378580.3530223869,4330888,0,5
20,46252,1827237.6680806533,7858103,0,3
30,12962,547384.7724591162,6549061,1,2
72,13906,174796.1726172875,5914910,1,1
48,13259,407592.1959059072,4180159,0,4
34,28774,843972.801461721,1049324,0,4
57,1028,26258.56527081435,9190608,0,5
45,24160,1134094.6116112955,3772162,1,0
75,18453,851475.7656880567,5823408,1,1
57,21739,1060274.8788339703,7736375,1,1
64,13819,492648.1732959914,6657495,1,1
69,25403,710119.5427241359,2603905,1,1
61,33323,1199176.6858155725,7090013,0,3
59,25530,505441.5394549692,6952196,1,1
35,4948,121093.05328761236,6156081,0,4
68,9017,108457.33319675476,2313560,0,5
46,38740,1383634.5414770828,6779080,0,3
51,33118,719585.1546180083,7291786,0,3
26,48613,887369.7126447076,4366634,1,0
48,30940,550323.4520200714,2775406,0,4
67,32179,1415834.422324388,2841185,1,0
40,3276,154958.576342015,6612007,0,4
68,29122,1399924.1268615532,993973,0,3
37,20766,480060.0795937511,1324889,0,4
79,3000,124982.38026879496,1819223,0,5
65,47679,1007718.5574382842,9832140,0,3
52,42355,794585.8663654709,6165298,1,0
60,20945,351329.26485908293,704338,1,1
56,49912,859879.2713569646,3350577,0,3
23,48963,2393285.662616574,1460915,1,0
38,33271,603456.3207331199,269786,1,2
33,30657,707111.1356526113,2516638,0,4
68,13008,170864.8678904048,7484265,1,1
44,30461,390020.27087337925,6336502,0,4
55,6721,312328.9408207026,1418546,1,1
41,16114,773322.3217621681,4710321,0,4
76,5217,120081.3590757019,5536869,0,5
68,45992,931368.8502079744,3563390,1,0
62,7638,219270.36424698128,4609416,1,1
66,10619,461147.3745118616,6198561,0,5
32,35163,1102838.3337470742,6967951,0,3
25,37079,743404.0534525692,6256643,1,2
78,19976,982533.9228520554,8890000,1,1
63,39628,598038.2439163054,1172658,0,3
30,48993,2065286.028793453,5468656,1,0
52,33231,1364616.8863043075,1815068,1,0
51,33740,828421.3227548191,6581907,0,3
50,31333,845054.3219994128,9516324,1,0
31,38482,1609016.3223033808,3982632,0,3
76,35388,1376211.163299066,5705805,1,0
38,27376,1294452.116957438,2308482,0,3
48,13942,415521.0640952424,1450254,0,4
35,46224,549676.729606581,4963020,0,3
64,12412,294593.0798539086,2771306,0,5
19,34194,1177390.1571413537,4281681,1,0
60,43872,470018.958991947,5772713,1,0
48,49323,2446276.544622184,1340624,0,3
78,28463,450471.8874818642,553532,0,5
22,9919,177180.53841016727,2927783,0,4
36,38932,1763952.776072186,9047008,0,3
63,37896,688026.0210863582,685504,0,3
29,26255,1231770.3383362056,9014080,1,0
80,6492,120313.95515214976,976686,0,5
53,2732,94449.47033434828,3894977,0,5
24,16406,450101.4720398515,4053337,0,4
57,4316,172547.690141002,5216561,0,5
29,31780,1141374.605945092,502855,1,0
31,24328,678116.7354298267,5667676,1,2
77,27410,638001.5202533113,4247704,0,5
23,10375,302972.08175502095,8135210,0,4
70,23924,374975.2987888473,4407351,1,1
25,17922,408437.0117992419,7111968,0,4
20,28862,751697.7061017308,3323207,1,2
18,38772,460862.74063437147,2068288,0,4
67,28138,1170215.6770841077,3078551,1,0
64,32697,539420.5546857036,5016411,0,5
29,45300,498423.2883213397,1323156,1,0
40,33090,693123.568852075,3770904,1,2
39,25354,663344.0740282711,9420727,1,2
36,5172,224258.5279648321,7450635,0,4
40,43969,577642.9934500238,9443259,0,3
30,31922,482127.1947366895,7283421,0,4
59,43430,2152315.339000009,5658462,1,0
19,47433,1905158.2345585527,4631543,0,3
37,7683,95597.1389354746,6197052,0,4
53,40150,1547773.8641470994,8548157,0,3
19,37227,642024.282187049,2785416,0,4
79,19643,879250.7131248001,5558597,1,1
69,8177,269616.4065477909,3858002,0,5
46,35465,1104256.889665316,9168549,1,0
74,34504,743032.2760312654,1368246,0,5
25,12963,350175.0749045212,1177429,0,4
29,19322,468110.6370435642,1419498,1,2
20,13162,532803.2625687367,2964273,0,4
69,43619,1574713.231774561,8099981,0,3
40,26263,548918.4186504809,5155916,1,2
66,21737,738629.1604508684,796762,1,1
69,37989,1176479.949378377,3093277,0,3
71,22852,897506.8258327913,8691925,1,1
79,20307,365386.9035010322,5280705,0,5
45,22958,448727.9197309832,132795,0,4
59,15222,631839.6154836677,2192896,1,1
71,41038,1770965.3247320307,6605978,0,3
73,12259,610979.1066188546,5370007,0,5
74,26228,911983.3679481108,6667294,0,5
76,38562,1203680.9107537451,9221719,0,3
55,29985,889938.1633383932,9506152,1,0
77,30947,505655.4040342165,3403832,1,1
28,32322,860146.7556288627,7790729,1,2
30,33061,630678.9788482228,3905161,0,4
58,46818,1242500.697421688,9149305,1,0
63,24422,801003.9074317307,5299498,1,1
34,36629,1512235.715527206,2162429,1,0
25,45436,1256639.3718375212,3343569,1,0
29,5363,81192.88124684813,8841553,0,4
63,10757,230487.1600273116,4200460,0,5
45,7022,181792.35866807625,6070921,0,4
29,17064,468954.5420350012,9717821,0,4
72,13211,312589.1698919184,8961231,1,1
44,40411,1628415.369259557,2445437,0,3
24,21741,785357.0963127986,6351607,1,2
27,6278,229459.5629857568,369465,1,2
55,40107,1680667.27727508,4655971,1,0
50,7347,93489.05383422044,8441516,1,1
59,45037,756833.9102329336,564802,0,3
76,21362,460385.3014776476,1485677,0,5
39,8761,427632.5919673105,2165497,1,2
36,49271,1006407.448825622,1263955,0,3
72,15007,529136.0175254937,6750484,0,5
30,16347,380071.14364110376,716861,1,2
33,4736,55466.84227825666,2614367,0,4
31,11763,463172.4867282317,7669192,1,2
68,31477,458534.15521659935,211777,1,1
39,38794,1546677.1979220428,7053394,1,0
41,6795,219563.891868116,8439688,1,2
23,5238,232688.8668020971,5249805,1,2
75,2611,127645.81128242072,2127244,0,5
41,38124,1240376.643408772,5284930,0,3
42,12211,554831.98481037,5863958,0,4
45,43274,1865213.1668316585,1561164,1,0
65,12063,178017.71732148298,6989247,1,1
20,35448,948210.8284480408,840628,0,3
71,39218,1130902.119307401,9958590,1,0
19,45289,1254193.587565351,1059377,1,0
69,12250,607284.7841203521,7230814,1,1
42,24840,606629.0385053584,840105,0,4
58,42564,1676763.6927857362,4895266,1,0
77,3100,56839.37997318756,1843232,0,5
32,13041,613857.0417639627,7514642,1,2
45,11051,443573.3839209917,6870366,0,4
68,35152,1170649.885982263,9393471,0,3
57,2960,94497.52566936475,7743142,0,5
22,34832,1513108.4208947928,6943317,1,0
55,33902,874825.0562577379,498238,1,0
67,47375,1272687.2001768297,4628645,0,3
76,7792,375464.1062301353,7927231,1,1
70,34854,1027037.392352958,3136508,0,3
19,21408,810102.6205744824,3346378,0,4
24,35470,979485.2330887727,1321972,1,0
28,26087,320557.83112301526,7016086,1,2
44,43012,1538263.1689087497,7582213,1,0
34,1367,16607.585813266258,9469687,0,4
61,6544,205492.26851546785,7503551,0,5
47,7377,117214.06247494312,1286962,1,2
39,24971,344820.83508910506,7814965,1,2
42,49433,1618246.4878133745,9152634,1,0
72,39118,1532901.875832143,7985257,0,3
40,23617,1178468.4733515931,1740378,0,3
46,24970,1216119.8101777993,9867783,1,0
64,21151,512098.14624508587,2003556,0,5
47,31703,1454780.838579509,5477185,1,0
64,27954,1149113.26683876,1748634,1,0
25,32765,719791.1699466312,2931297,1,2
64,21905,244448.1863332451,2370343,1,1
59,33064,970704.1922263172,8219128,0,3
18,49020,2116102.632070535,5046380,1,0
65,9949,369685.46669235785,5997263,0,5
67,20662,301056.3220944908,6448749,0,5
47,25886,329502.6624064222,1189104,0,4
46,24685,1003945.74345831,7961569,1,0
44,16549,344709.81753616617,1576061,0,4
74,41835,945291.3117996784,4641439,1,0
18,31065,828468.1925007697,4272136,0,4
64,19706,598431.3113590264,718282,1,1
74,33162,1168071.0022184656,1545310,1,0
58,35326,1546671.0194552755,1262852,1,0
38,32884,1275561.9252179265,4630893,0,3
41,2875,110453.58023766216,5391268,0,4
76,4943,59027.36512956243,7311509,1,1
54,10936,149865.00734614363,6266908,1,1
45,12408,320211.108208332,1476205,0,4
72,13420,458371.9322224912,3349681,0,5
64,39366,612287.821731237,7917411,0,5
47,20465,605065.7376315518,9807184,1,2
40,14000,556677.2949567462,5758804,0,4
78,7732,92333.77047657035,7781264,1,1
48,25617,1098680.424537672,8154156,0,3
47,44399,1292408.2751083677,385082,1,0
20,47504,618039.9709136244,8770751,1,0
60,12898,365646.6447983688,4852129,1,1
26,31475,684860.8160106555,8852587,1,2
75,35726,826160.9692763513,6630648,0,5
19,42248,1738496.2604465126,1334086,1,0
35,7321,231882.9348457848,6799085,1,2
51,24373,1008923.4731361348,8023879,0,3
58,1911,43225.76657234757,7349586,1,1
39,44599,1739146.373006115,4146598,1,0
49,37129,1548318.6408529887,527762,0,3
26,15270,647827.6687538144,5654492,0,4
69,42944,1570400.882755128,7472740,0,3
22,17862,289040.4702576175,3928702,1,2
80,7392,207028.06705089752,7145695,0,5
56,42018,1547539.187231313,9698824,1,0
68,31747,1060408.1865026448,294513,0,3
26,27768,802213.2449657804,2989454,0,4
48,22866,854609.1046204082,8824865,0,5
71,12165,155362.81346236463,2484531,0,5
72,19156,315083.8102432698,1392247,1,1
61,39206,742516.5930943112,2900380,1,0
59,15711,337174.78460788145,2715209,1,1
41,45850,1512651.3591621,3600642,0,3
78,33817,1017778.7293129168,6070938,1,0
75,13766,209077.0586883493,7692003,1,1
50,10511,364837.4773424251,768441,0,4
64,40747,1255249.2820229165,1868447,1,0
38,22282,652549.1713548824,244540,0,4
51,11712,150025.53916635367,4913267,0,5
22,25666,1161388.7520091715,1410806,0,4
43,10691,393821.4648384252,5622949,1,2
44,39539,1917958.3773201727,4857606,0,3
43,38571,1925847.0725554735,1058752,0,3
52,14845,594880.3291829188,6288034,0,5
29,49174,1198055.8836032858,710771,0,3
66,36393,569806.7327316548,8153849,1,1
18,8729,260515.67454061867,1205135,1,2
41,16724,594921.7815584281,3457221,0,4
54,12771,437625.0030465056,2481569,0,5
73,11545,432667.53358417423,1006744,1,1
22,7514,255102.69181871664,3777997,1,2
39,28435,471073.0984341721,5175035,1,2
73,11771,370963.5640192333,2720246,0,5
41,35420,519338.8353609871,504089,1,2
75,44446,1103803.950000453,1552603,1,0
49,36872,512938.7194945918,7872901,0,3
77,42449,716066.865200143,8873512,1,0
63,46997,627893.4961079009,8189774,1,0
20,31015,1259525.4283531818,8177247,0,3
67,45197,811270.1899752475,9172805,1,0
42,37302,1753621.582436276,9811175,1,0
23,37450,1759375.006286449,7922578,1,0
56,8436,366691.5485634433,439706,0,5
52,33758,625437.9521735506,9961098,1,0
29,18600,235102.7232532944,2096073,0,4
21,49068,950438.7355853444,3106252,0,3
42,25861,260421.8188375809,7275548,0,4
41,35779,410849.16403940064,5846227,1,2
68,2510,29704.123673498576,5019730,0,5
58,16659,559436.5363782233,2241661,0,5
21,35458,948170.8043966918,1762586,0,3
52,38413,1189120.4376318778,4254117,1,0
63,3325,148078.59153841957,3468911,0,5
53,9274,101669.45222061715,7064335,1,1
40,30235,1399851.489645461,2205106,1,0
54,36898,1317034.0010504755,1019980,1,0
52,6490,76986.74144829586,5915312,0,5
30,18896,247132.81701702776,2331027,0,4
49,6890,311730.0789110117,5869797,1,1
42,20006,749526.4880404369,2806561,1,2
18,15484,181537.4142797943,3430131,1,2
67,12969,379677.7982185296,6147904,1,1
22,19532,330430.53170699644,3264795,0,4
49,21213,324777.31092944933,4606053,1,2
28,10409,305907.6549089872,4508186,1,2
77,43141,1328699.991730929,4348028,1,0
42,37657,482409.0726344652,5355911,1,2
28,23022,639557.151850952,707483,1,2
77,40479,990678.4934652152,5703631,1,0
46,20437,269194.1184188185,7226545,1,2
49,12002,451162.75492353353,578522,1,2
20,48471,580251.2266461588,2123037,1,0
21,1084,29947.314947981075,9151683,0,4
40,31632,1509338.3956655574,6401671,1,0
57,24755,468793.1095221965,2794618,1,1
53,45411,1381626.5510247257,4805233,0,3
49,48590,1303675.0697094752,3525783,0,3
60,31887,1417107.225353981,8167700,1,0
27,11070,516671.096350327,4942462,0,4
27,22732,528132.3551339556,9289679,1,2
61,5030,229845.89866341645,5141282,0,5
39,25304,893856.3592049472,7358857,1,2
19,3248,117943.65240225397,6468136,1,2
44,39804,1855977.5195461137,1869414,0,3
75,26254,275293.1816107316,7762170,0,5
80,30218,1117605.3716390457,1355263,0,5
57,49006,2096222.0841438395,5382857,1,0
58,23638,655248.3623501981,9041686,1,1
43,43349,1960884.1718057508,971891,0,3
77,41428,975397.9146178762,6851740,0,3
35,29005,1265113.5618267087,8299319,1,0
65,12221,448777.4184565685,5766608,1,1
71,48630,2255843.540380175,1863452,0,3
35,33061,1442856.2518271627,6676776,0,3
77,45878,1764261.9544156962,946245,0,3
75,24956,617598.4813571093,1541516,0,5
44,17676,584618.8366064285,6169168,1,2
60,35580,396606.6357142711,8319178,1,1
35,16165,562090.6274601632,4498641,1,2
22,27908,1033858.0314246662,4128106,1,2
22,31790,1368572.8244994269,4359689,1,0
37,29024,1249843.150264964,5277310,0,3
31,16174,628263.2267009863,6425564,0,4
55,44442,1762376.967223505,8462161,0,3
48,47401,548189.3657031466,5848420,1,0
74,25098,907166.729428716,4366358,1,1
57,12333,276808.9926264852,3317470,1,1
56,22704,549508.9338387636,6570984,0,5
41,32630,1511974.6703559018,3162466,0,3
43,16151,387165.7807884,724441,1,2
72,8016,356328.0457033874,6624078,0,5
76,7915,318636.59013366594,6151747,0,5
52,13073,236612.69579746173,9397422,0,5
54,48941,2366280.430241907,1560415,0,3
35,48114,588500.5047704305,7299358,0,3
78,42557,438225.9697284611,6404076,0,5
32,4630,141741.41421691945,5608793,1,2
52,23494,797379.283694675,7338955,1,1
53,32571,1303600.700183042,8215702,0,3
42,31576,519660.71256559255,8044968,1,2
39,27286,960786.9580176658,4831480,1,2
34,39192,1898040.738584402,3406161,0,3
51,43904,512838.1269657692,507786,0,3
26,28769,413129.9054961081,319272,1,2
19,36377,379636.16854717786,2454554,1,2
47,2760,106783.57138951684,438658,1,2
35,42273,588858.9667001961,8913412,0,3
44,45833,1905910.1610904965,7031811,0,3
34,35159,1237588.9277302455,1005789,1,0
37,35637,847029.743399264,9582780,0,3
29,44439,507360.5302736995,8996038,1,0
65,29046,1301187.4750211467,9652278,1,0
80,38337,1648098.2795933688,7155103,1,0
18,6300,309528.7437109188,7336918,1,2
75,21509,986751.6415087774,2375540,1,1
47,21141,313045.12732316443,1662978,1,2
30,16118,774031.6548722023,2654289,0,4
23,2353,106863.23641388064,8411409,1,2
60,36338,1450416.1707920032,2581641,0,3
38,42257,1445138.2837843725,2896470,0,3
52,30980,629820.0356008747,856043,1,1
59,38399,1879919.9280125487,7133764,1,0
57,6190,272803.7078633303,7240848,0,5
37,3692,56995.09993858102,2810029,1,2
36,2963,126288.07795444263,2955868,0,4
27,6763,159711.92268799155,115916,1,2
60,49879,1207986.4916654543,8760919,1,0
65,32801,1119474.0849171542,5278761,0,3
32,18318,692770.5713597508,3755210,1,2
77,32885,1372080.1343112905,7104396,0,3
34,8102,237408.5870849474,3801211,1,2
42,44290,820006.4669886094,5291488,1,0
39,36656,525479.9820295034,2678582,1,2
59,27596,1051489.8806365607,7767280,0,3
58,48239,1756399.5523213723,9568835,0,3
38,38957,1184830.8690801894,6729877,1,0
64,7941,362375.3367852581,8703378,0,5
71,24219,991115.4354355504,9273262,1,1
34,20357,732705.6813230611,8557080,0,4
55,47380,1858310.3793637804,5435579,0,3
53,31578,885348.0671092699,9394181,0,3
24,17790,537238.5477821291,3112140,0,4
30,27348,856870.9292732847,3885752,0,4
28,14771,306819.1966539688,2661750,1,2
79,38316,1563716.0373592554,2143533,0,3
29,31906,1584417.266080497,6927784,1,0
65,43413,1824057.192202839,900575,1,0
64,38952,649633.6136294721,5495241,1,0
62,14564,314206.95940091764,1563673,0,5
20,18515,281326.884721474,6427819,0,4
46,38638,488905.7183210474,3703714,0,3
36,42100,1472129.4142638217,2261540,1,0
78,8274,329791.66872952174,1938617,0,5
25,29260,994341.4174385408,4379735,1,2
69,32369,1411753.7685284212,5031925,0,3
80,2333,97894.37371404831,3633000,0,5
26,30452,1134768.9871327805,242647,1,0
73,5294,150982.57236144843,4130229,0,5
76,7796,204321.61099416585,1131635,1,1
25,9801,462755.809563821,6795979,0,4
47,36733,1093904.8072548546,4591505,1,0
41,1576,48354.89830956143,389963,0,4
63,24856,1194302.2667499494,4411626,0,3
47,18776,509830.2906752142,2433486,1,2
58,18777,918996.2251069612,8173304,0,5
41,3024,131380.40515098145,4778503,1,2
32,38815,396777.779551608,8233062,0,4
27,24376,478294.3112856537,489629,0,4
75,31456,1538959.703215362,5137862,0,3
39,49518,509915.28632813634,3448226,0,3
20,1615,24644.996771016955,9495813,0,4
54,33036,1437936.7178282775,3184509,0,3
40,17931,233143.17298471145,4191013,1,2
40,18848,365146.50672953314,7171075,0,4
78,26293,566492.8762178367,1129640,1,1
32,47899,1655180.1098758385,7162745,0,3
70,6289,280760.367101414,4778490,1,1
76,18620,471208.2660729722,6554714,0,5
24,19772,645466.6672672253,4585796,1,2
49,40194,875757.3843806802,901969,0,3
53,4034,109012.40453695312,3371253,1,1
70,30435,1116195.7677213906,1581715,1,0
28,27360,1233235.0179363694,9578685,0,3
22,3644,39164.478478756166,7227877,1,2
65,12362,388027.1225668461,231737,1,1
64,6476,132818.83997091834,3034630,1,1
24,11460,404336.22386821336,1447850,0,4
59,21776,272531.8927735052,8192726,1,1
56,14387,705897.0206162339,1413124,0,5
67,9692,352080.5495701613,6151989,1,1
71,36334,632321.2052163762,4589197,1,1
74,14136,638287.8837568775,8593114,1,1
28,23388,588818.9853480321,5799300,1,2
47,46533,2126657.8488201858,2648479,1,0
74,13706,497420.35994175286,5318551,0,5
34,9549,159103.87850756646,6237497,1,2
80,24966,547862.1789434215,2807386,1,1
48,37684,1556823.8572824304,3144866,0,3
68,38785,988392.636117382,5392396,0,3
57,20013,805770.68690512,5864117,1,1
41,7512,80044.41387149683,7557795,0,4
66,2375,68676.50989504597,1651018,1,1
43,11477,183890.79081058732,1244779,0,4
79,19215,841056.6178171269,919858,0,5
52,6839,117792.94242829044,8618618,1,1
27,23178,955258.2625735924,3422176,0,4
80,27872,1282166.1068846602,3867853,0,5
45,11341,424872.4428804761,8838358,1,2
76,49881,1955851.3874203344,2108674,0,3
65,6362,106638.62664118977,9179720,1,1
79,2711,90138.5188026932,8278205,0,5
51,45407,1475754.3583969178,9682521,1,0
37,38314,1887557.8572899704,9631373,0,3
50,26326,615600.1666524118,2395980,0,4
41,45796,932690.6898758414,5188550,1,0
43,17816,370325.5187291732,6906155,1,2
57,22096,340297.3480369746,3057821,0,5
20,18892,202048.44997508705,1622397,0,4
71,46294,2138619.021730178,7574369,1,0
68,19820,904441.2170241672,4914720,0,5
42,4739,112813.94836866896,1890019,0,4
76,23811,656362.1633850316,4904376,0,5
32,38915,1033508.2052402694,9121212,1,0
19,16998,775104.4576289805,8175133,0,4
59,1880,31651.631814946908,7374246,0,5
39,10760,370295.0866283814,9020610,0,4
55,42327,661778.1909322788,7835176,0,3
45,14698,225353.5270253063,6727864,1,2
50,12505,275575.8734447228,2910563,0,4
63,37680,898929.0394346924,3879514,1,0
26,30980,1336421.9080255188,1643782,1,0
37,30316,777172.8138343407,4657656,1,2
46,1704,72491.01934383903,9263584,1,1
27,21987,601114.2373837769,4059675,0,4
20,37202,968739.7279693828,8877236,0,3
65,17272,657361.0240308567,7050345,1,1
73,30412,415039.67517465,9082439,0,5
71,44742,1486019.9299715576,2215010,1,0
40,44242,840863.130274703,2961316,1,0
46,31299,900199.7978358429,376205,1,0
25,33739,433380.17027575313,6111409,0,4
79,21863,342267.7033365836,3899812,1,1
43,42378,555774.2001656432,8380733,1,0
73,10589,505297.52895893,8769818,1,1
38,22214,224651.71964160653,7346534,1,2
51,35124,635163.3137823516,8876007,1,0
20,33950,610736.7660378536,575192,1,2
77,3104,95338.10472345984,1038049,1,1
73,38608,1752777.4151721916,3576548,0,3
80,42342,1108481.6627978615,9643825,1,0
74,29624,969471.5427760592,3785453,0,5
64,27895,718763.0683068511,7722676,1,1
69,27344,381303.28019767214,3812363,1,1
70,20733,1016290.502655494,4146240,1,1
21,30786,1279339.42348499,3139129,1,0
21,34906,1181326.5910832488,314232,1,0
55,19448,484802.0368911733,9588420,1,1
61,21960,943507.297709146,3400688,0,5
62,14083,384915.1349723168,1718327,1,1
39,37829,903868.74173687,5686002,1,0
63,41086,1913246.1258429736,7008927,0,3
28,49049,2190093.948024732,2760881,0,3
71,22598,1077981.4565145047,5050073,1,1
27,11571,323512.757156983,4391240,1,2
39,11092,394072.95875527966,6965500,1,2
79,31960,1533757.0335941552,557832,0,3
33,13710,508585.30861547496,1648411,0,4
71,40724,1018787.6741149002,3128228,1,0
22,45265,1114325.8630321508,7041654,0,3
53,9535,413452.87640939327,1658778,1,1
28,12007,536128.2868119341,7980389,1,2
79,45871,961403.8135995524,7820949,1,0
59,49012,1080907.205418117,4698293,1,0
80,47899,1055637.0087671974,5626976,1,0
62,14703,513243.6649197973,6456369,1,1
53,38979,1539255.7206143602,106337,1,0
66,8532,404479.2638991418,7994111,0,5
77,1506,35110.889249806045,5632159,0,5
22,23136,499614.3292583199,819467,1,2
33,11043,222827.824345526,9136899,0,4
21,45464,2224332.435046211,2052622,0,3
69,36958,923682.3129817004,619922,1,0
21,43721,827346.6830412484,3525792,1,0
36,24486,660775.7534841216,7644922,1,2
65,14120,338893.92450562643,6066593,0,5
24,15773,702426.8512802896,6178643,1,2
20,5625,163942.59765687946,4562793,1,2
30,11246,324028.5525231213,1110981,0,4
78,17954,449136.3533542186,8246609,0,5
60,9095,284567.5126725928,9050496,0,5
26,13374,394688.6360987201,4280259,0,4
43,23854,787675.244628581,8261531,1,2
34,18977,837381.4464903239,6102781,0,4
39,32610,794714.2011435385,3161553,0,3
80,20097,629599.4996200838,5016588,0,5
41,8852,383358.9687778354,5039111,1,2
77,44458,891550.0689243176,4092660,0,3
28,42025,1238527.4502191057,755252,0,3
51,20444,220896.85147211468,2542030,1,1
63,36671,1649426.49168347,8527295,0,3
44,10410,206160.44067306543,328733,1,2
19,33353,1503457.9105679223,8283967,0,3
78,26268,585504.4407525613,6095887,0,5
50,28082,393294.878653677,3820363,1,1
66,2505,27184.847949768868,4799046,0,5
42,27630,1143125.3733015563,7908689,0,3
37,48447,1115816.5453013913,6688108,1,0
32,31903,1251450.46128583,7034515,0,3
72,27770,1278628.1924723834,9973440,0,5
73,9752,478408.5313897625,4968903,1,1
64,27826,638334.842573529,813379,0,5
56,18756,230932.88018089716,6134325,1,1
45,35758,576820.3440106877,8778782,0,3
23,10611,342185.3236599155,195323,0,4
27,29380,841600.8538657288,3126439,1,2
52,24509,415469.8782856471,9600629,1,1
79,44011,659473.5624604941,7913267,0,5
53,13832,286587.3562740755,6432166,0,5
41,29515,718591.7000820457,7727093,1,2
43,38398,1534734.5853634735,5366405,0,3
56,7833,195778.53694863385,1842670,0,5
50,39524,947543.1928459024,2009503,0,3
68,30753,943789.3620568448,5605410,0,5
59,32757,1507308.2926235097,6445330,0,3
25,7357,349062.3751732691,4205313,1,2
32,15942,347866.27256123885,5436919,0,4
78,6413,148633.3735345679,8264088,0,5
75,14057,454865.0984295203,4148342,0,5
32,15616,735217.8914738669,3867922,1,2
50,39041,1852158.190945132,168966,0,3
27,42483,1791115.1833144475,2477271,1,0
29,22694,405057.4797821585,2872184,1,2
77,24290,356196.3964604422,9841354,0,5
33,25560,765262.4557753775,3574835,0,4
60,44063,767099.4772782236,281405,0,3
54,4335,206311.4818089896,8414390,0,5
23,20653,489631.70412326045,2639064,0,4
29,43752,657963.263045278,5428155,0,3
51,13293,184466.66966400776,9888361,0,5
21,7743,85429.1720441724,8724190,1,2
40,34396,1276119.7169637554,6134672,1,0
29,44330,1189130.1900199824,1196811,0,3
19,30573,1334341.2862793885,8387317,0,3
19,49328,901497.0153736298,8053727,0,3
52,34332,1610252.842671666,1707079,0,3
70,28731,810430.9841366662,2143914,1,1
19,9909,462465.8593942776,8605382,0,4
37,4536,101461.5049396472,774627,0,4
58,38269,714814.7659488432,1915914,0,3
23,17489,663037.5539908565,4633190,1,2
61,32983,1546739.6197057618,5040115,1,0
37,12899,410318.6081905715,2702859,0,4
27,40435,409059.2759727112,3417925,1,2
45,17846,399297.1730303795,1581225,1,2
37,12304,242758.93302955403,8232222,0,4
27,39221,716457.4208650414,9178755,1,0
61,48144,912384.2441969686,908559,0,3
45,21543,277113.5943263228,3151309,1,2
32,18023,208667.84064622104,5201864,0,4
60,29566,981439.7973404588,6538214,1,0
22,46826,821516.2944343818,1293929,0,3
44,17310,443245.1455865164,4381339,0,4
44,49342,752240.8520792206,2936262,1,0
32,43453,1371070.5558402198,2404872,1,0
80,47784,1841993.612375091,945715,0,3
66,26854,639202.1619187411,4883819,1,1
78,40255,996143.7948210072,2622930,0,3
30,11182,162641.07750660024,9069431,0,4
39,7600,242456.95739602685,4576044,1,2
53,32719,939272.5068187028,2934995,0,3
66,31865,528561.5350620474,9449778,1,1
45,11905,594915.332604603,3951424,0,4
26,13805,533445.4785886755,6210491,0,4
42,37357,702401.0255964232,9374444,0,3
40,16108,295750.1796566754,602666,1,2
74,3469,77080.97974185158,2683871,1,1
66,21764,447712.8913940551,8200047,1,1
55,2283,95253.74377255188,3375340,0,5
31,49546,670416.5535044537,7059002,0,3
51,8758,292566.4436061942,9515851,1,1
48,48578,1302960.2641177936,4529677,0,3
22,46235,738229.0839984304,1954469,1,0
40,14746,586300.5131608495,8957316,0,4
61,14267,443078.42082909576,1376105,1,1
62,33079,890254.0643126378,1015814,1,0
58,21680,395643.8641189621,852249,1,1
34,43653,978630.6735703588,7689991,0,3
19,40223,1540410.446372273,2599431,0,3
54,22889,922168.463508911,5489403,0,5
31,31851,1210772.2185775077,7731043,1,0
51,12627,257914.0409106484,8156950,0,5
67,31877,644299.015853938,3119310,1,1
35,37658,1369253.0300242598,7214463,1,0
58,22489,980936.066582918,8855794,1,1
55,35802,1465458.915853209,3406949,0,3
39,12368,200652.9783437873,3374711,0,4
56,13796,293008.0629210484,5082794,0,5
43,3582,62788.912222541454,9178135,0,4
48,41807,1838079.1469939123,9603684,1,0
62,45476,1180623.7728878018,8615234,0,3
22,38757,1603462.4027264745,6320847,1,0
49,3406,55796.5038675417,7039086,1,1
23,7716,358543.37923643,480792,1,2
47,30343,1362216.3316935329,9706960,1,0
49,34608,1126999.2399902456,9545459,0,3
41,35470,589442.0816168971,3939423,0,3
28,28257,421296.8226129819,3364301,1,2
52,31838,1450169.3121729584,8826414,0,3
40,7535,299479.811252197,876399,0,4
31,31548,322582.4869449994,2200829,0,4
65,47367,1217696.6473953628,8968337,0,3
47,38952,1430501.6683502847,582599,0,3
51,31842,878763.6363810591,1347532,0,3
54,7165,208548.55317055105,3222143,0,5
28,15609,180089.05328787977,1227254,1,2
61,33186,785946.0166896743,3084288,0,3
60,49335,1599485.2441796423,8390767,0,3
79,31356,1497186.187965957,9076872,0,3
77,5605,144107.1784675837,9167496,1,1
51,27551,1353236.9186321693,7552565,0,3
