age,premium_amount,sum_assured,income,channel,product_type,cluster
58,46522,1622344.1236299076,6866940,0,2,1
38,11348,121164.93181955884,6470315,1,0,5
56,25171,305800.15591583506,9097583,0,5,3
79,8995,303644.00735466625,2908123,1,0,5
43,39697,1766876.1988681797,2327515,0,5,1
32,43254,1546966.2822235364,3617318,1,2,0
38,43049,1632212.7277411912,8479112,0,4,1
73,15902,567535.985560381,498663,0,3,4
51,15325,458852.97183702927,4216909,0,4,4
37,40396,1946273.9947971737,3854944,1,3,0
50,31328,566759.7905283192,1695023,1,0,5
18,39797,426678.00195730303,1478322,0,0,4
22,36584,1381654.6782214008,9717846,0,0,1
61,6489,82766.82828319017,9087123,1,3,2
65,12181,517506.4235982749,4321807,1,1,5
45,32333,1215806.5333760278,284403,0,2,1
39,17954,601331.9481865726,9170265,1,4,2
56,12207,507464.656467823,1219789,0,5,4
57,39734,967067.1728570056,8051046,0,0,1
23,19572,548219.9599146426,458902,1,4,2
27,38491,1553776.5895067998,408702,0,0,1
73,9614,179275.90320663105,8432108,1,5,2
41,12960,398335.7140805817,7974161,0,5,3
18,18494,505504.67570453655,8945349,1,0,5
29,29057,1194054.1462407506,2822066,0,1,1
61,33730,1285539.0241225334,1019034,1,4,0
57,28618,522665.97024282767,5252490,0,5,4
35,19421,617322.750670364,8730078,0,5,3
78,28411,1358071.430583785,7084017,1,4,0
78,20524,948372.4392898068,9704184,1,3,2
77,21563,560870.1679117157,2526967,0,3,4
28,8478,372432.2390714096,7382459,1,3,2
34,10018,482941.38522553415,3466403,1,4,2
33,10376,408080.0100514238,5189976,0,0,3
31,29540,573155.9882735553,4660428,0,4,4
70,37799,1254625.4922154874,961133,0,0,1
44,36608,1021076.1244506192,892790,0,5,1
70,11347,404552.3155879592,6597516,1,3,2
48,29473,315457.4575220651,1367557,1,2,5
37,10755,160565.7815798457,3644862,1,4,2
80,16589,185322.5590644688,3626749,0,5,4
68,48964,2110710.4490684974,124867,0,4,1
77,28706,1280552.641140752,8225852,1,1,0
39,29138,710065.5185739158,9890661,0,3,3
21,1360,61565.556383844574,9399322,0,0,3
73,7576,373822.79426881176,125582,1,1,5
77,9465,275363.1911733766,7548122,0,0,3
47,15112,691039.8612803239,7919394,0,1,3
63,30736,541533.0512407796,9521113,0,2,3
47,3878,93755.7366811812,4893060,1,2,5
46,16514,795818.4975071212,4396946,0,3,4
57,18488,380697.5985141682,8608000,1,0,5
62,6362,158924.66983028056,9811281,0,3,3
25,12085,479575.197417411,362337,1,4,2
42,7833,156248.16584118077,2839707,1,4,2
30,43465,1701024.049706975,1537741,0,0,1
20,8498,226671.8933326869,7378205,0,4,3
41,36905,1684814.3462957595,1712487,0,0,1
37,20393,209989.41978700785,980979,0,4,4
48,6330,166137.96923220044,3792791,1,0,5
51,35223,1595029.6635553597,868098,0,5,1
39,23816,1173618.486150209,9336776,0,3,3
45,19723,720896.6972157344,1761663,1,1,5
18,18717,250092.3486981816,5072178,0,1,3
78,32592,625331.4540626204,4401611,0,0,4
52,42158,1151307.1916808498,2826520,0,5,1
50,48425,2205957.857442881,2303442,0,2,1
68,40938,1783967.4651773234,9180435,0,1,1
64,15800,583756.2109851537,103465,1,3,2
75,15415,392256.893112255,4207465,0,4,4
40,27231,1070475.88003871,8877242,0,5,3
55,7749,108573.54516494003,4284437,0,2,4
35,16495,672147.6251264445,4460782,0,3,4
33,20078,499211.1253662397,6879488,1,4,2
76,29774,391183.91816438414,2702399,1,4,2
57,4276,202886.5664951821,2986625,0,3,4
27,17683,703443.3962146107,4652972,0,3,4
29,31695,619309.1783008405,7219625,0,5,3
76,17512,479465.8948438585,6547554,0,0,3
79,31316,792046.5883503733,3080970,0,4,4
39,43432,1403886.6988220778,4245154,0,4,1
74,19534,787623.2847394343,9736928,0,1,3
68,7583,254949.8530616952,9071196,0,2,3
67,44385,2091803.0890822287,4447651,0,2,1
42,20803,664127.6675707075,3274002,0,1,4
66,44405,543906.8196798993,3941433,1,2,0
74,36190,476880.0896224154,6678694,0,2,3
47,2378,33887.49206083517,9407555,0,3,3
50,38914,1426823.0939258835,4279799,1,0,0
48,12391,362734.103792204,5359037,0,2,3
58,26834,1325917.8288973984,7778399,1,5,0
51,11570,573066.0606360487,2194674,0,4,4
26,40915,524274.6404508698,5076885,1,3,0
30,22650,1062575.7416482875,6556625,0,5,3
51,3583,89474.27835192441,1467950,1,4,2
67,13575,552096.3280327223,638560,0,0,4
41,3001,126545.01306574268,2664462,0,2,4
74,40363,820795.8412807261,3000820,0,1,1
30,28504,1146771.5902264237,3851240,0,2,1
65,36171,943451.720854408,7236139,0,2,1
50,43029,1635585.5543417183,3857906,0,2,1
69,5574,119726.65046905357,6930443,1,1,5
29,27033,459613.2549087765,5477448,0,0,3
78,6235,182377.27698884363,3172437,0,1,4
57,40175,570642.0839851495,8162592,0,4,1
64,27582,1276237.8373064068,3546906,0,5,1
62,5816,92753.49427180596,4151845,0,2,4
57,47940,645780.2129379957,2882803,1,4,0
67,27461,346083.5697604178,9488974,0,4,3
67,43444,845534.7369144203,700435,1,1,0
22,8259,251325.19641913567,3721891,1,5,2
59,35186,1203061.788934764,7809493,0,3,1
30,11896,458966.0574363367,3159310,0,4,4
22,1548,16114.67076864078,327127,0,1,4
67,29197,1449441.4645424872,2205415,1,0,0
71,7518,301395.0928894149,7270356,0,1,3
62,24438,613206.452380842,1807747,0,1,4
79,25564,672578.1454814646,551631,0,3,4
43,28757,1372181.29391318,8730526,1,0,0
60,13684,375091.56872898847,1191188,0,0,4
45,3231,75101.00235621534,7126155,0,4,3
46,32092,1578428.034062149,4432389,0,4,1
22,37440,1270290.3973728863,9167572,1,2,0
53,44279,1664603.0272160303,2841508,1,1,0
76,29174,1179540.2149624005,9083782,0,0,1
29,18081,227945.47787217997,8157741,1,3,2
74,28056,508462.5557724114,5472163,1,2,5
23,15256,632166.6728377172,7607089,0,2,3
20,2126,81048.09787371701,3762739,1,1,5
74,41702,1916740.793952424,5272341,1,2,0
40,41555,1740977.7439409257,1180111,0,3,1
77,27648,521873.12078749976,4418094,1,5,2
73,17436,651276.2475222151,9350096,1,3,2
55,25250,879152.6085583717,8807301,1,4,2
49,3939,41127.53655902582,8852430,0,4,3
43,17383,642924.5316093818,4728278,1,1,5
55,21552,692467.6986340921,9754206,1,3,2
49,12925,349034.4926443004,6633233,0,2,3
41,22763,882618.8082178766,3206847,0,4,4
29,10298,316142.0822635005,6166072,1,5,2
73,21448,586956.0442014155,808542,0,3,4
47,46547,814450.0415530175,7463254,1,2,0
34,14064,660854.4905482733,3263804,1,2,5
45,28182,1395552.8194396317,3901144,0,0,1
50,16282,181351.37595328133,1019334,1,1,5
26,2907,56347.09660712301,4240179,0,5,4
70,10570,240657.3227214491,1259338,0,0,4
65,13376,292686.280034386,558997,1,3,2
28,14326,224946.69825508585,4775890,0,4,4
50,6062,105293.5466984291,7402414,0,2,3
40,33969,1569940.8717022317,895724,0,1,1
35,34803,1604348.3250559282,1788236,0,4,1
70,33410,1284299.700177047,6081556,0,5,1
64,9043,356834.92149580154,9793119,1,0,5
74,18618,527332.5375251294,7434567,1,0,5
70,27681,1212633.8394977867,9660892,1,5,0
28,6409,290196.49473759724,898994,1,3,2
40,16804,673897.170414524,1849646,1,1,5
70,34542,984975.2549326712,1766568,1,4,0
33,14567,428321.4024008104,5956034,0,0,3
46,42544,680562.2119962409,7119470,0,4,1
46,8414,229072.5562617969,1933657,1,1,5
21,5283,93049.00156761974,3806002,1,5,2
74,26591,723309.7999811328,7716880,0,2,3
52,36832,1054040.9823399324,3685854,0,0,1
45,19115,288201.18261487974,5251672,1,2,5
40,31228,1070674.587266466,323198,1,4,0
29,2855,103186.71638126098,1403273,0,5,4
36,14077,384673.1030264192,3046769,0,4,4
58,7615,88909.4353208909,7256363,1,0,5
32,38142,1136727.6918051068,1516805,1,3,0
26,36828,1619628.1494550516,2478192,1,4,0
25,48921,589672.375583124,904541,0,5,1
46,32807,1200529.733174593,2340637,0,1,1
42,20373,811675.0061535934,5343084,1,2,5
19,16201,333968.4185421771,3916369,0,1,4
36,41576,1870573.865530955,2337512,0,0,1
51,2359,105674.6374755156,6824237,1,5,2
34,31612,1120969.7623767853,7309226,1,2,0
54,25036,798387.9835480349,2957964,1,3,2
52,15981,242309.6382892344,1072058,1,0,5
55,37214,729046.6720093978,7546371,0,0,1
69,14852,506093.9501371482,5608605,1,0,5
40,8943,181502.81189434067,4365824,0,0,4
73,49201,1103473.2182609036,7379964,1,5,0
48,44829,782533.435754395,231111,1,5,0
32,43916,2189854.489497765,2060250,1,4,0
64,12665,376322.3433552668,7329618,1,3,2
73,29666,369023.2919916018,3130881,1,5,2
68,24359,994277.8597664172,4673963,0,1,1
28,7108,231319.37294458583,3314617,1,5,2
56,2865,40332.28420095518,5635893,0,3,3
37,39430,958248.116214911,7911887,1,4,0
32,28376,1137417.6329534955,250184,1,0,5
60,32476,727149.1706760927,7618300,0,3,3
57,29649,802043.612192275,8612526,0,2,3
39,32424,762909.9697862813,9137942,1,2,0
33,45521,557395.6102843246,6991502,0,3,1
70,19284,867391.8323480717,8036274,1,2,5
57,13576,502000.1261188248,2575300,0,5,4
76,34742,1129636.8795420595,9578354,1,5,0
27,32364,352548.2016750333,1875648,0,1,4
57,30556,1424516.1926634992,3579657,0,5,1
47,11340,294706.5198315849,5286075,1,2,5
54,44888,1726560.5346436298,2175131,1,3,0
53,36362,459769.0092571844,5551526,0,5,3
46,14479,664679.494777925,7228348,0,2,3
59,31082,839808.8784593802,8963145,0,5,3
52,34989,1137043.2001336175,6407082,0,3,1
29,46072,470078.2536327732,8221795,0,5,1
54,30216,516023.43053246505,519260,1,1,5
76,14604,559000.3016192394,6669917,1,2,5
54,11712,387444.4550534292,9249802,0,4,3
77,46527,1441598.3541842443,4241024,1,3,0
37,19054,211603.756939526,6174405,0,3,3
59,11044,497613.6030196189,2206242,0,2,4
76,4444,110978.08194575396,5718810,1,3,2
37,41856,1241368.524527346,838642,1,2,0
42,15363,383722.9207501344,5544904,1,3,2
52,44186,2006328.173673892,8063915,0,5,1
65,30738,505774.18280851655,4244092,0,0,4
71,46111,2100889.045987137,5481003,0,3,1
19,46052,2074206.0608630048,4188852,1,3,0
80,13442,182125.60792643775,6188228,1,4,2
46,13625,149905.99508609597,228716,0,0,4
55,15543,729904.4605448144,8317980,0,0,3
75,17780,441842.440588626,3057809,0,5,4
23,31110,991302.0856471726,3926610,1,2,0
73,42897,1232719.172280395,2563107,1,0,0
40,23876,869407.5740244505,7969981,0,3,3
73,8511,365571.82594948536,2985553,0,4,4
25,33485,367891.7896940544,6986505,1,4,2
23,20587,994658.5588628628,3579018,1,5,2
35,26721,842412.7032414074,7909482,0,0,3
74,41978,1826507.8978866169,2759502,0,0,1
59,28670,963059.8278271474,124530,1,0,5
78,30177,1160456.3913502884,7838329,0,5,1
22,29685,939154.7533668876,6495982,1,2,0
27,33252,832991.5979561021,6728060,1,4,0
39,8022,220077.29691331755,5798819,1,1,5
76,30971,701193.2200959503,4889280,0,4,4
44,6623,287864.6461821096,8923366,0,2,3
80,5347,94393.11820594668,960471,0,2,4
48,8418,123689.45676168072,1880910,0,1,4
59,6492,311946.25248880533,3136145,0,2,4
63,7927,387690.1590312825,4160256,1,4,2
80,7535,197383.24485569488,238065,1,3,2
27,10602,135356.22869137238,1566055,1,2,5
47,27179,1062682.4645533722,5871417,1,4,0
66,49241,1082718.0059647756,4844698,0,0,1
72,31932,1386347.4629263394,5551393,0,3,1
50,31070,651350.7552704273,2861490,1,5,2
49,2889,136998.68679958183,2921911,1,4,2
50,40146,1226733.4183382073,4975290,1,0,0
70,46763,1406187.1748606646,4080745,0,4,1
44,43181,1532194.5850725437,3075293,0,2,1
39,38165,1357595.4870374226,1402965,0,5,1
30,47986,1749787.070549563,9413486,0,1,1
49,23683,1133227.0249942937,8527314,0,4,3
22,1986,45429.83236205364,5710285,0,4,3
40,12428,137120.00051379963,9931611,0,2,3
46,19812,802401.86190389,1546559,0,5,4
56,30042,1103534.0651253213,3698285,1,1,0
75,18042,321636.154923664,3188796,1,0,5
34,28035,734886.622155409,5380118,1,0,5
38,5327,232506.49249090828,4821917,1,3,2
52,23465,917604.1371729904,1878593,1,3,2
27,3563,161553.46532559968,6999870,0,5,3
46,18983,251294.94056926825,7589697,0,3,3
66,43826,1722501.1737749567,8671316,0,2,1
27,33219,1576925.298352323,8799367,0,1,1
38,22086,327587.8365418057,2346464,0,5,4
20,29629,1192896.4015032072,9850573,0,5,1
48,27946,622994.6309693399,6125958,0,1,3
75,16444,421171.3733826681,944500,1,1,5
23,23015,797951.9978290219,3346351,0,0,4
70,49837,2041121.157870029,8808077,0,1,1
49,13773,581017.0977942516,5619409,1,3,2
55,31805,730631.9694291303,2682851,0,0,4
24,32683,1226273.0619857644,7364099,0,2,1
63,11949,299321.97150317574,5792458,1,4,2
72,11986,134334.1545117264,3147121,1,2,5
73,25086,281101.71811975737,2331033,1,4,2
21,49583,1349976.7565381597,3347336,0,3,1
26,15359,322431.7088090069,866003,1,0,5
69,44600,1721532.3246962314,247204,1,3,0
61,19824,541616.8006776255,3300867,0,3,4
58,13147,300790.8190851018,9797363,1,3,2
56,11929,576594.1829703712,8513398,0,4,3
50,12066,579240.4660440782,2106070,1,1,5
66,27282,730070.5451226132,777643,0,4,4
33,12215,498804.2268005881,6235962,1,3,2
60,46559,2146158.2455135896,140567,1,2,0
45,25951,563602.6054817749,8331106,1,2,5
65,21732,887998.0224996998,8953131,1,4,2
40,3608,132373.85763170192,2671460,1,1,5
44,7679,329643.1528853105,1969635,0,2,4
71,14608,316295.1359099246,8308433,1,3,2
73,39737,1477431.235675072,8396207,1,1,0
76,13602,275628.2080095583,6468152,1,4,2
50,17729,881741.9560727963,7067223,0,0,3
66,4455,144862.50553097457,5586094,0,1,3
72,36863,1375259.568639413,8821855,0,5,1
24,25694,599058.1386550182,8493735,0,1,3
24,44863,1060329.4905926352,7251274,1,2,0
62,21069,829357.0846292155,3598754,1,4,2
49,44671,1167109.623567521,1980987,1,2,0
35,25323,725347.953709954,6314898,1,2,5
31,13507,545324.7784157224,1710922,0,4,4
77,42601,795261.8855150647,1135804,0,2,1
76,14746,378272.9943942209,5921110,0,2,3
69,11607,562418.0022426244,827600,1,0,5
75,2281,36465.53420412844,866400,0,0,4
24,40954,775877.697191851,1530501,0,4,1
22,16255,321481.37448971573,7201544,1,3,2
54,44251,1454956.8606122383,5680106,0,1,1
39,25082,492092.5965182639,1880908,0,3,4
66,19808,253062.74423241057,8579739,0,5,3
51,25607,1227575.3093534554,7636139,1,2,0
70,22708,694436.7348456525,6527336,1,5,2
67,14796,686467.694265709,9352263,1,2,5
52,1087,16249.317912158516,6245902,0,0,3
66,19155,472321.4122287487,9060105,0,4,3
20,10104,352027.8000532422,228685,0,5,4
51,48123,757695.9391073335,5750976,1,2,0
34,18841,405643.4733361703,3302920,1,1,5
49,13087,285116.94131723186,6537899,1,1,5
32,11022,437192.3691591983,9071384,1,4,2
76,45616,1222597.6463579778,8471734,0,0,1
70,44612,1616125.8928402506,8262515,1,3,0
23,48749,2249922.488486509,1538366,0,0,1
31,47582,711640.9191254451,8859086,0,4,1
74,28932,1277176.9171411227,7881721,1,4,0
31,42328,1791896.421537109,2081342,1,4,0
76,14749,239047.69785467244,1596863,0,2,4
77,27637,375102.0724217973,9255790,0,1,3
25,4112,177049.8512582808,5878915,1,5,2
38,38034,464227.7299249405,2539109,1,0,5
21,19471,823249.2443290823,9827029,0,0,3
42,24287,533451.8849151811,5192601,0,1,3
39,45231,2083512.3799812456,7736805,1,5,0
50,16814,626195.1534949368,1582537,0,2,4
60,42732,749657.5506743393,6334740,1,5,0
45,17045,842491.0439510259,7699143,0,2,3
74,4474,46661.41857059441,5136361,1,2,5
38,35387,1319856.5687570632,7319885,0,2,1
55,35154,842909.0032439531,6404804,0,2,1
18,25748,357428.6147138769,4227331,1,0,5
79,46796,2138837.5649863286,2683240,0,0,1
61,6742,304251.3205610836,8209712,1,0,5
47,44222,1888415.4051009708,5016644,0,3,1
77,8628,262547.2452068794,5648788,1,2,5
24,37235,375496.3772547178,6314086,1,1,5
48,49026,1862905.4412007849,4113370,0,0,1
51,7088,343377.3520069361,8035670,1,4,2
26,42688,1032608.3895730724,7377458,0,2,1
77,21370,944442.6466715012,1874246,0,4,4
47,46656,1924044.911865009,8411432,0,2,1
72,5425,133937.66252967645,4161152,1,4,2
29,18809,897990.9479361336,294202,0,3,4
46,1080,36247.99032692286,5960395,1,5,2
28,31433,395703.4248323664,2824737,1,3,2
30,24947,346193.2329247547,2165979,0,3,4
64,39594,1375477.1801582214,338975,0,2,1
27,46376,870057.9279515927,4476058,1,4,0
59,43495,1576913.5125889394,4368124,1,1,0
71,22289,1017859.0462577416,1243596,0,5,4
53,23767,1098323.4900113377,3921309,1,4,2
55,24838,389561.75142083503,6924917,1,3,2
68,35280,1571724.9417151986,6705589,0,3,1
32,29591,968757.0563085784,2680949,0,3,4
52,22462,940376.3280206388,4905335,0,4,4
44,32268,1250252.1293444892,5411854,1,0,0
44,41968,1752967.6932078963,6980642,0,5,1
48,35976,1349022.5615470111,4528194,0,2,1
79,29474,681389.5048290618,2565691,0,5,4
46,48974,1650747.80237536,7633919,1,1,0
72,2029,100128.23257458268,2886101,1,5,2
18,5622,164531.88676156916,7792843,1,4,2
21,2343,85900.46955314823,5424463,0,5,3
63,2687,79061.62986104823,623845,1,0,5
63,40936,1705672.9102099366,6002744,0,4,1
60,7678,163421.084668257,2036167,1,1,5
70,2978,117460.03956020832,6200698,0,3,3
20,9862,223742.876385769,172369,0,0,4
68,47945,1798130.984519516,3402630,0,3,1
80,15819,680432.1386994133,8501032,0,3,3
36,31515,1067132.4806623156,8596545,1,5,0
64,14621,553979.9114312847,261311,1,0,5
31,23221,882370.0125346557,4377473,1,5,2
69,44503,1830301.27416064,4792509,0,5,1
22,34954,1207787.2657863726,7030311,1,3,0
53,4113,45942.35782762215,8572038,1,4,2
64,48105,1814805.2533026687,9881289,1,3,0
21,47139,1479792.5111699044,897262,0,2,1
39,32123,502954.8779284112,4299323,1,2,5
53,42047,1741240.6224944948,8786813,0,0,1
43,38293,982194.5272934526,7000440,0,3,1
55,40674,1378045.245053146,6564413,0,5,1
46,24701,589883.9505212879,7758771,1,4,2
34,40034,737960.5251953225,3046455,1,5,0
29,27629,1308857.9205276556,4415544,0,4,1
24,39127,1519023.1609226149,491690,0,5,1
27,25585,332012.7637261489,3137829,0,2,4
64,17652,680396.8413107077,8956707,0,0,3
77,9043,433464.66075590416,9260232,0,1,3
54,3497,150621.92848203224,5062275,0,3,3
51,45551,1543328.6411770089,7270945,0,4,1
75,37521,1654609.163877903,1154704,1,2,0
64,21756,258979.5948186377,3949183,0,3,4
62,35504,736802.7430879612,7917404,1,1,0
28,43915,2156386.548843804,6552247,0,0,1
47,4791,147174.16008634673,129157,0,1,4
79,40547,1945076.7215281655,4868578,0,4,1
27,17877,692521.6053031202,5668657,0,2,3
51,16554,182185.2984175942,6036684,0,5,3
80,22219,805772.1745967107,9385762,1,1,5
52,8977,124573.55380465386,1562695,0,3,4
73,41319,815017.7235839894,4293678,0,3,1
70,1547,24334.23678575122,6612475,1,4,2
29,21703,867852.450957748,3273870,1,1,5
53,12386,339095.41123417125,301340,1,4,2
22,48608,1394930.8896254753,1784913,0,4,1
39,19994,774361.7758811755,5103043,0,4,4
46,8411,270341.6317396292,5218068,0,3,3
69,27686,1349384.854464257,823898,1,2,0
26,44910,1403444.1673750835,1157556,1,3,0
69,34797,469877.074322575,2651987,1,3,2
75,13093,251204.2638716808,8889195,0,0,3
70,24858,505204.0188916327,4546070,1,1,5
78,39108,963213.9500079196,3145572,0,3,1
64,23703,1032509.0735685008,7216148,0,2,3
30,39200,768271.3832615005,2073356,0,0,1
66,44790,1758876.642214775,7536812,0,4,1
66,32086,433469.7343545256,4351099,1,1,5
59,42222,703084.5848112096,5848502,1,0,0
34,42303,1268148.4223245403,3865499,0,4,1
49,42181,1158368.031531593,8987364,0,0,1
36,17161,526294.3850201074,3543063,1,2,5
44,42388,1817864.6100262995,6248530,1,5,0
57,31051,454288.0915481624,7191070,0,2,3
40,48739,1087649.5864717085,8293401,1,3,0
59,45788,765690.2317751194,1331749,1,0,0
71,6947,316472.8780050636,8317682,1,0,5
48,32610,519577.3395780223,2414982,1,1,5
29,42804,1046645.4446332796,5552974,1,2,0
69,11467,302348.62307406846,2166032,0,5,4
37,12894,562679.7248630011,8765579,1,0,5
59,39250,1444303.5735817377,4300139,1,5,0
54,10117,159772.12520758074,4711082,1,5,2
77,1850,53467.190936706735,2555569,0,5,4
70,46889,1142479.6847673485,9506146,1,2,0
70,16074,244920.8440690277,235705,0,0,4
18,43027,1392211.7910108934,9702453,1,5,0
25,33066,779994.9934376508,9851694,1,4,0
44,16534,379611.2316267615,2206878,0,0,4
56,25343,1135089.5079641412,2973018,0,0,1
28,28512,1022665.4679487572,8353810,0,2,1
36,16964,603017.0473401858,8311195,1,0,5
68,40404,982926.1943074513,8115765,0,3,1
77,2895,89858.69360631939,9804305,0,3,3
63,25843,666924.051920711,6088007,0,0,3
64,3602,83630.41573618235,436490,1,0,5
57,17209,256874.71711472905,9902382,0,0,3
70,22294,280301.76428818644,8575914,0,5,3
56,14904,734047.6890568355,5554411,0,4,3
33,29362,435685.2302228079,7327368,1,2,5
33,7093,103634.77040654085,9784072,0,4,3
79,39146,1792393.5863308797,6394329,1,5,0
68,23272,729477.0702704835,1446926,0,0,4
67,46461,802409.0475572139,8864501,1,1,0
40,29873,519253.5861675519,6171024,0,3,3
73,23498,815162.7813176414,2142814,0,0,4
23,30056,1128967.1621016194,9618723,0,5,1
34,46777,1494773.3821377708,4202008,0,2,1
29,29249,653688.6503137808,5939915,0,3,3
35,2540,80810.85974438525,3889615,0,4,4
77,27991,486368.8877311338,2356452,0,3,4
34,41565,1350281.959885327,7387234,1,1,0
69,36314,732099.370194152,9094634,1,5,2
59,18625,620684.419411026,5118971,0,3,3
27,18494,435059.3887497569,7578829,1,3,2
40,43953,505809.80866593454,2007823,1,0,5
78,6591,122610.01532661555,6152007,0,2,3
19,16803,664067.3871107337,6738733,0,4,3
79,34746,537464.7593033301,7677485,1,3,2
72,18513,335287.3752518277,1473100,1,4,2
33,49568,1848369.2802455365,7548887,1,2,0
35,5699,205692.54103513592,9388493,0,4,3
54,6833,163969.9354116898,380123,1,5,2
40,26411,655323.6669560744,6256857,0,2,3
63,45735,1287193.531351267,4998855,1,5,0
59,37231,412980.5327012792,8955581,0,5,3
71,4698,104813.31016191204,9330585,0,3,3
33,10585,264274.76809421147,4436905,0,5,4
67,39109,1014570.4514574046,3210695,0,4,1
48,6450,303761.6501567558,4217516,0,2,4
73,38282,1825842.5401569835,2435334,1,5,0
21,45034,1706782.230134579,4456707,0,3,1
72,39247,1948241.3679909096,4543176,0,2,1
66,40582,1097708.1325438614,3335715,0,2,1
64,21978,1012315.946425496,1504576,0,2,4
68,26596,1200450.0682643887,242556,1,0,5
35,28763,1372174.1444933624,3651654,0,2,1
21,16243,743153.018566754,6255761,1,4,2
26,2674,83147.90174645568,2256788,0,1,4
42,10628,469721.0211625336,9206103,1,0,5
43,30891,1268107.529142152,1358729,0,2,1
75,44553,2045536.8131086824,8867833,1,2,0
68,6513,68245.82156905567,2221833,0,4,4
56,41604,824369.2837961187,5265744,0,3,1
71,30920,1069307.227245549,5673480,1,1,0
73,25991,314747.44498735585,8074878,1,3,2
39,23879,1016334.5359454744,8075216,1,1,5
78,24848,258156.39185966196,2463993,1,1,5
52,40488,1389565.9990849718,4697062,1,2,0
26,31052,1050952.2872937424,216751,0,3,4
52,31147,385272.13787327387,9809849,0,2,3
61,35869,1021730.5723307746,3697154,0,5,1
31,8487,303201.1102419863,2131112,0,1,4
33,44699,1741036.159845331,3260158,1,2,0
74,33317,955440.8755715162,2500561,0,3,1
20,13796,479000.0138737055,8827260,0,2,3
20,26428,1195183.6569501548,2078855,1,5,2
73,17732,268462.8526751759,853723,1,1,5
79,33815,1076783.7465562308,9643683,1,0,0
58,42659,1348874.701212237,8164259,0,5,1
30,25933,640067.0950507374,2915901,1,1,5
39,9215,147959.27869732885,8795678,0,4,3
68,33715,1333966.1580825082,8964209,0,5,1
58,22008,381802.5527811492,2346087,0,5,4
70,19530,199694.09982044707,4706030,1,0,5
66,19031,367508.6457235925,9757162,1,5,2
51,30345,730792.0730385801,6956645,0,5,3
57,4793,189785.12997957045,9848955,1,1,5
51,43489,1475671.7107550262,7522765,0,5,1
32,25708,871595.3345627134,9539633,0,4,3
71,4600,84964.92528736543,3467562,1,4,2
35,36655,1141582.8339210742,109136,0,1,1
22,40958,621697.4156415756,6638607,1,1,0
29,33318,671341.723722464,4731686,0,1,1
38,13107,365325.1066863242,2566782,0,4,4
53,9588,319072.4118129436,9312139,1,2,5
35,42540,1861914.6376877625,7389265,0,1,1
41,44105,1583007.5376838795,5420898,0,3,1
25,37366,1062593.2462560502,8356819,1,1,0
23,2659,34129.893780733364,7236834,1,0,5
35,13861,293795.5121701702,6199189,0,2,3
61,6842,177404.05622361865,8963185,0,0,3
51,24374,1115069.0215744532,8313503,1,3,0
47,30635,1229530.6909236638,7142218,1,5,0
74,30750,1475027.3071597356,1786002,1,4,0
60,44853,1833072.7031409163,6578473,1,0,0
43,11951,433258.1234915915,4042199,0,5,4
27,9878,111086.18335058782,3621469,1,5,2
44,13514,265297.7580303412,8149220,0,2,3
42,7025,246919.4731651944,3442128,0,5,4
40,13446,340011.5769773699,260616,1,2,5
47,45092,480778.0545815167,4319627,1,1,0
47,1069,16201.41914334432,3786643,1,2,5
78,7289,347600.3342726168,3986925,1,4,2
26,17062,205584.07647137708,2564458,1,2,5
61,48863,2351818.819635168,7695398,0,1,1
37,45809,1441468.9728038858,9278021,1,4,0
34,26689,1229101.512250317,2788467,1,2,0
29,35835,753820.5845068977,1823895,0,3,4
24,36915,546408.1043969948,8311765,0,3,3
59,1023,15754.874557047078,7890575,0,4,3
61,49172,1879520.361202614,3007923,0,1,1
73,6320,259209.1169318577,8653088,1,0,5
74,42835,504004.5238637992,924667,1,0,5
51,2252,91958.85516293538,4734185,1,0,5
77,10692,259554.05339086615,6082530,1,0,5
80,10549,290001.98393505235,5293382,0,4,3
20,18465,736923.333526597,5035775,1,3,2
79,25278,857636.2573799407,2032597,1,2,5
79,44821,657101.2579692502,6603444,1,1,0
61,21192,579906.5586131605,8928794,0,3,3
69,29382,957893.5209353296,9049060,0,0,3
69,47906,1013195.0581002207,6787542,1,4,0
57,6454,265598.84847179585,4416877,1,4,2
67,25081,1167644.0474845706,3017102,1,4,0
68,25674,315814.1504262529,1013868,1,5,2
68,27505,284470.8777461684,3615972,0,3,4
45,41699,423614.62478933024,3346776,1,0,5
27,34403,443068.4526431076,7544135,1,3,2
25,19815,923101.0385954396,201465,1,5,2
34,44403,944243.6199196392,7817508,0,1,1
58,26853,1164369.4532900138,9840005,1,5,2
50,34525,928806.8984175737,121938,0,0,4
59,27452,443620.3036881869,1668283,1,3,2
64,45059,2135624.577730698,9855021,0,5,1
63,12499,194093.37718142476,1641038,1,3,2
24,24840,450324.3110680184,8595202,0,0,3
55,39791,615878.0563213949,7958377,1,1,0
57,39169,727571.9245937906,428671,1,2,0
74,47725,2098600.322231247,3560112,0,1,1
25,11470,275010.6438881713,6623805,0,2,3
78,46286,1895444.48976594,4446349,0,3,1
33,46338,1621864.7561814112,1354318,1,3,0
35,49787,830389.8606728787,6300533,0,5,1
48,34595,1632700.9581072167,6049487,0,3,1
62,33753,896436.2752549271,3643358,1,3,0
19,12516,219930.8837647504,5446631,1,5,2
62,31429,451099.48230444593,4627812,0,2,4
